analysis8
t	x	y
0.0	2.532882625914851E-5	3.41891857206006E-6
0.1	2.5398323088836063E-5	3.413501524646993E-6
0.2	2.5220637287887066E-5	3.2284507829132524E-6
0.30000000000000004	2.5241361807209102E-5	3.2404385344428895E-6
0.4	2.5175499470298327E-5	3.372787785464047E-6
0.5	2.5259046462372486E-5	3.421070478785036E-6
0.6000000000000001	2.520406067893748E-5	3.372734448192636E-6
0.7000000000000001	2.51874941389478E-5	3.25010044172624E-6
0.8	2.517304625204941E-5	3.2569255589593875E-6
0.9	2.5042382263799934E-5	3.2161087964991003E-6
1.0	2.52163124392043E-5	3.167548591836524E-6
1.1	2.5329119947931546E-5	2.9309059124622644E-6
1.2000000000000002	2.5150204494774692E-5	2.938150138216175E-6
1.3	2.5057253577627613E-5	3.3256355238882515E-6
1.4000000000000001	2.508934450839304E-5	3.317569131230976E-6
1.5	2.513987204290944E-5	3.3113924521869413E-6
1.6	2.5181640830868576E-5	3.4404005097844365E-6
1.7000000000000002	2.5298288696668128E-5	3.4212736523206455E-6
1.8	2.5521601123081225E-5	3.335852123453983E-6
1.9000000000000001	2.5344718755900717E-5	3.312904200971856E-6
2.0	2.522266700470245E-5	3.346913917612851E-6
2.1	2.5317755514984784E-5	3.4222392410105832E-6
2.2	2.5220452604057977E-5	3.4448848037423954E-6
2.3000000000000003	2.528776216522023E-5	3.2250332318770624E-6
2.4000000000000004	2.542722083557199E-5	3.1099074890019304E-6
2.5	2.557819728846536E-5	3.195506152584593E-6
2.6	2.557881290990676E-5	3.4136992193868474E-6
2.7	2.553393905388983E-5	3.2519706348206296E-6
2.8000000000000003	2.544916120359156E-5	3.155342265265435E-6
2.9000000000000004	2.5501233138197365E-5	2.9411552622764186E-6
3.0	2.531135018784825E-5	2.9282471812187506E-6
3.1	2.5165234635694487E-5	3.0903128025516856E-6
3.2	2.5236527311315618E-5	2.934171079450793E-6
3.3000000000000003	2.5020479955117554E-5	2.908883555143539E-6
3.4000000000000004	2.5092514799278377E-5	2.5908924154555938E-6
3.5	2.5133809599364733E-5	2.6895623201747795E-6
3.6	2.5117126176087824E-5	2.6080515342125013E-6
3.7	2.5018844661708134E-5	2.601947142805301E-6
3.8000000000000003	2.5027081854263787E-5	2.6012951894640904E-6
3.9000000000000004	2.501375992915921E-5	2.3256650442597836E-6
4.0	2.506848905426657E-5	2.56315559288641E-6
4.1000000000000005	2.512321817937393E-5	2.800646141513033E-6
4.2	2.505153513578953E-5	2.616082012932334E-6
4.3	2.5067228987852838E-5	2.6313517403517895E-6
4.4	2.5014037837877235E-5	2.558058904321028E-6
4.5	2.514843175691908E-5	2.792769714610964E-6
