analysis3
t	x	y
0.0	-1.3130629298491536E-5	-5.463963409629578E-6
0.1	-1.2933339713111435E-5	-5.3635774525613835E-6
0.2	-1.3033214696843043E-5	-5.227053708703686E-6
0.30000000000000004	-1.3143673082363885E-5	-5.133308663584526E-6
0.4	-1.2826788564494663E-5	-5.069451907660552E-6
0.5	-1.2868668971931262E-5	-5.073690621126636E-6
0.6000000000000001	-1.2995224415902453E-5	-4.844790467017732E-6
0.7000000000000001	-1.2928162586123664E-5	-4.737161192506702E-6
0.8	-1.2785544130445624E-5	-4.725158403470943E-6
0.9	-1.2722734363791285E-5	-4.7954635329743915E-6
1.0	-1.2745685131521355E-5	-4.650678307584693E-6
1.1	-1.2756517553230258E-5	-4.753156597084211E-6
1.2000000000000002	-1.2721735390684114E-5	-4.975115223891171E-6
1.3	-1.2746942040505095E-5	-5.032085561798513E-6
1.4000000000000001	-1.2698002677412795E-5	-4.8431530629926945E-6
1.5	-1.275636546957018E-5	-4.719576042400053E-6
1.6	-1.2754021008407613E-5	-4.722312588466281E-6
1.7000000000000002	-1.2851490692666522E-5	-4.6106602391390075E-6
1.8	-1.3143084369098865E-5	-4.551868906084553E-6
1.9000000000000001	-1.3146452934673917E-5	-4.575898053645381E-6
2.0	-1.3182098807714645E-5	-4.7141475465797E-6
2.1	-1.3379529290127123E-5	-4.5063728707964005E-6
2.2	-1.34740021737411E-5	-4.412151141495035E-6
2.3000000000000003	-1.3615972748779988E-5	-4.31947092150055E-6
2.4000000000000004	-1.348811794519148E-5	-4.2849372828009685E-6
2.5	-1.3369260482030897E-5	-4.562122639320494E-6
2.6	-1.347291058923096E-5	-4.6167337499633066E-6
2.7	-1.362846760414277E-5	-4.775810243942233E-6
2.8000000000000003	-1.3676788937713128E-5	-4.949440264023415E-6
2.9000000000000004	-1.377121727977224E-5	-5.114541409852591E-6
3.0	-1.3725260872451308E-5	-5.017911312975281E-6
3.1	-1.3645051106280878E-5	-5.020892757843593E-6
3.2	-1.3383870337079896E-5	-5.0338626487091904E-6
3.3000000000000003	-1.3493213340152572E-5	-5.0340383946989256E-6
