analysis1
t	x	y
0.0	-9.84684584785677E-6	-1.618468304270329E-5
0.1	-9.818150768124852E-6	-1.6302180112366313E-5
0.2	-9.828059847201096E-6	-1.622707896630188E-5
0.30000000000000004	-1.0016538375913133E-5	-1.6114184420562922E-5
0.4	-1.0080590228967228E-5	-1.6349552492858662E-5
0.5	-1.0008670090644048E-5	-1.6269110921041974E-5
0.6000000000000001	-1.0123788462291575E-5	-1.6286863982307633E-5
0.7000000000000001	-9.955926440337283E-6	-1.636495464186022E-5
0.8	-9.955876395345206E-6	-1.656111253975801E-5
0.9	-1.0008178609875713E-5	-1.65177660115757E-5
1.0	-1.005748508859233E-5	-1.647052078237554E-5
1.1	-1.0288805818309337E-5	-1.6405414629660145E-5
1.2000000000000002	-1.0155798031662068E-5	-1.634213176528198E-5
1.3	-9.975185226060603E-6	-1.6360746660803436E-5
1.4000000000000001	-9.824471385206896E-6	-1.6436872337356853E-5
1.5	-9.692407388065036E-6	-1.642677062726844E-5
1.6	-9.459627500855942E-6	-1.6546748288609644E-5
1.7000000000000002	-9.441326247917645E-6	-1.6933005154563356E-5
1.8	-9.44987741832636E-6	-1.7106207500939562E-5
1.9000000000000001	-9.24549978932782E-6	-1.7207450151471152E-5
2.0	-9.156940510194625E-6	-1.7217834835286622E-5
2.1	-9.051024096575774E-6	-1.7262291895265525E-5
2.2	-8.955668104182334E-6	-1.7288449891162167E-5
2.3000000000000003	-8.949580530149538E-6	-1.7454094358996568E-5
2.4000000000000004	-8.751446823664099E-6	-1.735514781605126E-5
2.5	-8.598148745180135E-6	-1.7363441531858787E-5
2.6	-8.511604635604016E-6	-1.7241897015458155E-5
2.7	-8.593378016640299E-6	-1.7174146136781816E-5
2.8000000000000003	-8.499501839973427E-6	-1.7216959062201494E-5
2.9000000000000004	-8.554438759554737E-6	-1.7397888357061784E-5
3.0	-8.719173911023328E-6	-1.737766370236874E-5
3.1	-8.852614718304514E-6	-1.747846249282662E-5
3.2	-8.84646283104472E-6	-1.7428932808810822E-5
3.3000000000000003	-8.721354903960285E-6	-1.753133056695218E-5
3.4000000000000004	-8.443835159687663E-6	-1.7655567930208348E-5
3.5	-8.407964748197619E-6	-1.7674519000096413E-5
3.6	-8.368192925892992E-6	-1.763474087681852E-5
3.7	-8.537277831372664E-6	-1.7718606490145074E-5
3.8000000000000003	-8.527576089110011E-6	-1.771929574024282E-5
3.9000000000000004	-8.297418789440482E-6	-1.759631729695464E-5
4.0	-8.274160078499104E-6	-1.763126190868271E-5
4.1000000000000005	-8.176005076534636E-6	-1.7635930829404945E-5
4.2	-8.26130634516858E-6	-1.761108844984406E-5
4.3	-8.480921956341464E-6	-1.7681600315600346E-5
4.4	-8.68256900181658E-6	-1.7667367448882193E-5
4.5	-8.9893515974179E-6	-1.7696360671883027E-5
4.6000000000000005	-9.012026404279141E-6	-1.7838950471137845E-5
4.7	-9.03451175503207E-6	-1.806573039471612E-5
4.800000000000001	-9.109884754689478E-6	-1.8152498751981038E-5
4.9	-9.269775689720039E-6	-1.8347573482884206E-5
5.0	-9.281575133300151E-6	-1.8403556911066735E-5
5.1000000000000005	-9.343710120952284E-6	-1.847824100208778E-5
5.2	-9.26068907282811E-6	-1.8272373698750944E-5
5.300000000000001	-9.207790040155856E-6	-1.8100342456341123E-5
5.4	-9.366784974993987E-6	-1.8192773510766037E-5
5.5	-9.493701981826758E-6	-1.8253540474897397E-5
5.6000000000000005	-9.504201402946833E-6	-1.8271441951561002E-5
5.7	-9.389541246900835E-6	-1.8499714247545338E-5
