analysis5
t	x	y
0.0	-2.2509006725407277E-5	-6.049548935805878E-6
0.1	-2.24861590823754E-5	-5.915929201036353E-6
0.2	-2.2433917082287362E-5	-5.843668812541236E-6
0.30000000000000004	-2.2313603510671614E-5	-5.866242919068813E-6
0.4	-2.2298571598380745E-5	-5.867267632232399E-6
0.5	-2.2220440244473384E-5	-5.913271509768291E-6
0.6000000000000001	-2.235445899729347E-5	-5.953356172457354E-6
0.7000000000000001	-2.2549774739245864E-5	-6.082240034404537E-6
0.8	-2.256511962039456E-5	-6.1234016967393165E-6
0.9	-2.262486790076214E-5	-6.0042121346889235E-6
1.0	-2.2574567653596415E-5	-5.981583612203712E-6
1.1	-2.2434719794957378E-5	-5.966558358221716E-6
1.2000000000000002	-2.2431766399862358E-5	-6.011031181823766E-6
1.3	-2.2596119616528405E-5	-5.997277484838367E-6
1.4000000000000001	-2.267759298724113E-5	-5.907827684552985E-6
1.5	-2.2659255157665383E-5	-5.946081919627976E-6
1.6	-2.2619147642255255E-5	-5.946257800888642E-6
1.7000000000000002	-2.2573244333704415E-5	-5.796780168296594E-6
1.8	-2.2534362363121142E-5	-5.951320268848034E-6
1.9000000000000001	-2.2453852135003256E-5	-6.008642899698993E-6
2.0	-2.2348080306383068E-5	-6.028553331478643E-6
2.1	-2.241702413730111E-5	-5.964364580350941E-6
2.2	-2.2362820943677215E-5	-6.076313810258141E-6
2.3000000000000003	-2.2391396001833616E-5	-6.148565737620673E-6
2.4000000000000004	-2.244726957607072E-5	-6.229766922074794E-6
2.5	-2.252849968737794E-5	-6.330060578978535E-6
2.6	-2.252049656542625E-5	-6.501619650859979E-6
2.7	-2.2395701426573845E-5	-6.404503919406835E-6
2.8000000000000003	-2.2410768715654747E-5	-6.2189192766142496E-6
2.9000000000000004	-2.2435611832801448E-5	-6.090520536993417E-6
3.0	-2.2345083719175266E-5	-6.0011191291766016E-6
3.1	-2.225420284324053E-5	-6.050033690852413E-6
3.2	-2.227787496387363E-5	-6.150616321655692E-6
3.3000000000000003	-2.2286946630288577E-5	-6.096262015235887E-6
3.4000000000000004	-2.231931615725929E-5	-6.173385101288847E-6
3.5	-2.2298915710501555E-5	-6.184503575228683E-6
3.6	-2.2244815933028762E-5	-6.056726940007929E-6
3.7	-2.2118522431084532E-5	-5.901904958029218E-6
3.8000000000000003	-2.212396968052368E-5	-5.895587227061536E-6
3.9000000000000004	-2.238937512437642E-5	-5.7974625015894005E-6
4.0	-2.2493092836385006E-5	-5.918496993190756E-6
4.1000000000000005	-2.2502318265126848E-5	-5.850079298344841E-6
4.2	-2.2707818435221536E-5	-5.782212099834644E-6
4.3	-2.2715047530135516E-5	-5.707629729074379E-6
4.4	-2.284453912867994E-5	-5.617998628117811E-6
4.5	-2.2691540158675713E-5	-5.639965267624089E-6
4.6000000000000005	-2.254306975825419E-5	-5.880727405997759E-6
4.7	-2.251708879460287E-5	-5.937767074550757E-6
4.800000000000001	-2.256414391604483E-5	-6.112284322251295E-6
4.9	-2.2533783501766175E-5	-6.231828542536678E-6
5.0	-2.2381585475326594E-5	-6.371151405450166E-6
5.1000000000000005	-2.2280807829070378E-5	-6.454741491859168E-6
5.2	-2.231576009720915E-5	-6.655795273883751E-6
5.300000000000001	-2.2346083035115424E-5	-6.622453077628284E-6
