analysis4
t	x	y
0.0	-7.186150402864827E-6	-1.5151521933751147E-5
0.1	-7.3151211901424824E-6	-1.519072045345906E-5
0.2	-7.46402107889813E-6	-1.5012799212601668E-5
0.30000000000000004	-7.351260440998111E-6	-1.502730103705618E-5
0.4	-7.168747076461061E-6	-1.5236381649045416E-5
0.5	-7.231420025259195E-6	-1.543512296402267E-5
0.6000000000000001	-7.128105646368048E-6	-1.5466355774786514E-5
0.7000000000000001	-7.120006832797301E-6	-1.5458188431982623E-5
0.8	-6.896941133024001E-6	-1.533509787416214E-5
0.9	-7.0252307638341496E-6	-1.5386522058158074E-5
1.0	-7.01927668943026E-6	-1.5422611289957966E-5
1.1	-6.999557748060497E-6	-1.5436568476082742E-5
1.2000000000000002	-6.8872819627920195E-6	-1.536928806626417E-5
1.3	-6.961725091355654E-6	-1.5297829107596766E-5
1.4000000000000001	-7.080529870038247E-6	-1.5382058708617926E-5
1.5	-7.18206043116484E-6	-1.527835519505904E-5
1.6	-7.064966700055121E-6	-1.5282376116923624E-5
1.7000000000000002	-6.868802628480215E-6	-1.533860317161693E-5
1.8	-6.560792940994283E-6	-1.5278051950453032E-5
1.9000000000000001	-6.42592491937106E-6	-1.5212432639764328E-5
2.0	-6.13333145531969E-6	-1.513811122574225E-5
2.1	-6.1535000178503465E-6	-1.516595777757983E-5
2.2	-6.006027748128288E-6	-1.5102443391850422E-5
2.3000000000000003	-5.78109942811602E-6	-1.5165216244767808E-5
2.4000000000000004	-5.669653927056489E-6	-1.5191995772738623E-5
2.5	-5.637554063026071E-6	-1.5285184443081448E-5
2.6	-5.645340658400283E-6	-1.5191354911801903E-5
2.7	-5.571209019545898E-6	-1.5008005512764679E-5
2.8000000000000003	-5.5671364094474476E-6	-1.4999702971997023E-5
2.9000000000000004	-5.704634318564896E-6	-1.4928732884552359E-5
3.0	-5.658014929298119E-6	-1.4999248321156684E-5
3.1	-5.484394789860556E-6	-1.502378760517646E-5
3.2	-5.689103382071193E-6	-1.5234922363245044E-5
3.3000000000000003	-5.7949495651731135E-6	-1.5374521316349497E-5
3.4000000000000004	-5.877175924143679E-6	-1.531107467478822E-5
3.5	-5.759756019361416E-6	-1.5294346121687483E-5
3.6	-5.899713178080548E-6	-1.5333357212646842E-5
3.7	-5.9526909499855405E-6	-1.5284640749236782E-5
3.8000000000000003	-6.095043566987693E-6	-1.5460655628861922E-5
3.9000000000000004	-6.291403701874194E-6	-1.5766480327656465E-5
4.0	-6.314840685308166E-6	-1.5898261476956138E-5
4.1000000000000005	-6.250654398263506E-6	-1.5611524284487024E-5
4.2	-6.335906491213181E-6	-1.5158111253160235E-5
4.3	-6.539529263297081E-6	-1.5087949176121002E-5
4.4	-6.489614242452215E-6	-1.516132885247986E-5
4.5	-6.321804504175513E-6	-1.5386518277242186E-5
4.6000000000000005	-6.517606284316234E-6	-1.5395532516315905E-5
4.7	-6.951234660837204E-6	-1.5156822256768914E-5
4.800000000000001	-7.1192012604308106E-6	-1.5346288525429844E-5
4.9	-7.211171114459159E-6	-1.532359894513595E-5
