analysis2
t	x	y
0.0	-1.476576426773765E-5	-6.409909259606673E-6
0.1	-1.457750165701454E-5	-6.276218615053183E-6
0.2	-1.4475798209136937E-5	-6.412978119874814E-6
0.30000000000000004	-1.4522215427930907E-5	-6.418047733544478E-6
0.4	-1.4664796676065647E-5	-6.387193849936854E-6
0.5	-1.4802989855203227E-5	-6.398501811533552E-6
0.6000000000000001	-1.4725486528899964E-5	-6.453850290625487E-6
0.7000000000000001	-1.4752650478850881E-5	-6.547980917430842E-6
0.8	-1.4846050264063704E-5	-6.787697728298777E-6
0.9	-1.4894022157273524E-5	-6.422691659912789E-6
1.0	-1.4893290050418411E-5	-6.273045563455067E-6
1.1	-1.4945124907387988E-5	-6.412210854164633E-6
1.2000000000000002	-1.4802744519703665E-5	-6.545457620092183E-6
1.3	-1.4869312384253369E-5	-6.670937954861026E-6
1.4000000000000001	-1.5058756671503148E-5	-6.853059145880444E-6
1.5	-1.5070436200770846E-5	-6.9815535846613874E-6
1.6	-1.492299643531328E-5	-7.017392961576748E-6
1.7000000000000002	-1.4748398525758538E-5	-6.981528683772162E-6
1.8	-1.4648900017117988E-5	-6.766731036927007E-6
1.9000000000000001	-1.4617841813686629E-5	-6.6205848460542025E-6
2.0	-1.4806356487091068E-5	-6.8522668489484165E-6
2.1	-1.4821642265885941E-5	-6.677787153255348E-6
2.2	-1.4851823771868709E-5	-6.727898197599954E-6
2.3000000000000003	-1.4922937546759957E-5	-6.7833320710763786E-6
2.4000000000000004	-1.4906696497098293E-5	-6.9383861231163096E-6
2.5	-1.4828041995345245E-5	-7.167914148351635E-6
2.6	-1.4775469439531234E-5	-7.330987868592944E-6
2.7	-1.49685276840239E-5	-7.455959714256778E-6
2.8000000000000003	-1.510978677684009E-5	-7.529021577304649E-6
2.9000000000000004	-1.5004889878912265E-5	-7.553256929826637E-6
3.0	-1.4833016510644426E-5	-7.525601601472089E-6
3.1	-1.4770406049821427E-5	-7.486617671834452E-6
3.2	-1.4486760220010122E-5	-7.428958115757479E-6
3.3000000000000003	-1.4467398321993142E-5	-7.3278463726127144E-6
3.4000000000000004	-1.4672827698350835E-5	-7.359061948960883E-6
3.5	-1.4595172474298412E-5	-7.338418917183213E-6
3.6	-1.479052496573508E-5	-7.418920961280547E-6
3.7	-1.5052193035932498E-5	-7.416494299686121E-6
3.8000000000000003	-1.5048401083458792E-5	-7.413609902936821E-6
3.9000000000000004	-1.4933334389073913E-5	-7.341292316957515E-6
4.0	-1.492856758022934E-5	-7.341974737300365E-6
4.1000000000000005	-1.5122851625285234E-5	-7.176493884710019E-6
4.2	-1.5195605064118633E-5	-7.001403344909938E-6
4.3	-1.5287064913841586E-5	-6.896575527419968E-6
4.4	-1.5302082983276213E-5	-6.836201972902548E-6
4.5	-1.5216759980049755E-5	-6.830754479534926E-6
4.6000000000000005	-1.5391532975768834E-5	-6.8168380574882035E-6
4.7	-1.556417608287755E-5	-6.872591508942716E-6
4.800000000000001	-1.559707782015333E-5	-6.919300750851116E-6
4.9	-1.5604710006262898E-5	-6.925101678484336E-6
5.0	-1.5626109650883387E-5	-6.885512539745704E-6
5.1000000000000005	-1.5551594011757616E-5	-6.7245721717828455E-6
5.2	-1.5448059283374845E-5	-6.5925770460991504E-6
5.300000000000001	-1.5461789589141215E-5	-6.503881888694505E-6
5.4	-1.5325724044561773E-5	-6.4518473340293876E-6
5.5	-1.5274117958451346E-5	-6.553639140454093E-6
5.6000000000000005	-1.5159457143675218E-5	-6.513096979664171E-6
5.7	-1.5269009286473865E-5	-6.581992984416789E-6
5.800000000000001	-1.5432724189934532E-5	-6.532985963418763E-6
5.9	-1.547417637131063E-5	-6.491060927232805E-6
6.0	-1.5578966643535302E-5	-6.538685969091545E-6
6.1000000000000005	-1.5775606312994613E-5	-6.443314576634753E-6
6.2	-1.594570392780515E-5	-6.2526156454052E-6
6.300000000000001	-1.6156691026295565E-5	-6.372372395380814E-6
6.4	-1.60412504826768E-5	-6.5668430992380655E-6
6.5	-1.5930155072570295E-5	-6.6736098442564355E-6
6.6000000000000005	-1.5878778362051874E-5	-6.68911374519946E-6
6.7	-1.5915943068401596E-5	-6.4740602815432384E-6
6.800000000000001	-1.607006381353312E-5	-6.6555656103652015E-6
6.9	-1.6108792498488948E-5	-6.632606583710358E-6
7.0	-1.6046791901717996E-5	-6.779368499491308E-6
7.1000000000000005	-1.606965411858964E-5	-6.908270310726767E-6
7.2	-1.6098614280852436E-5	-6.997440845620026E-6
7.300000000000001	-1.636052572544124E-5	-6.812021286843153E-6
7.4	-1.6457108543638028E-5	-6.635872818809998E-6
7.5	-1.6613309672763484E-5	-6.5079930764012675E-6
7.6000000000000005	-1.6454960135052175E-5	-6.484141060744426E-6
7.7	-1.6374728991217566E-5	-6.4710122456924696E-6
7.800000000000001	-1.64945356578986E-5	-6.442579943707231E-6
7.9	-1.666890836508058E-5	-6.322837921778165E-6
8.0	-1.6540865802266477E-5	-6.464269236553934E-6
8.1	-1.6420169066024623E-5	-6.327905261111436E-6
8.200000000000001	-1.636851000695302E-5	-6.354853790333416E-6
8.3	-1.6307131837264492E-5	-6.292684559662286E-6
8.4	-1.6186360853310487E-5	-6.319664718998064E-6
8.5	-1.601167551679851E-5	-6.114328338014549E-6
8.6	-1.5887806246641077E-5	-6.008175877327609E-6
8.700000000000001	-1.5882488396246935E-5	-6.045707616883316E-6
8.8	-1.6061710121859543E-5	-6.131217196511291E-6
8.9	-1.6113646244843662E-5	-6.136402732853763E-6
9.0	-1.6123887486407167E-5	-6.203433233875371E-6
9.1	-1.6101620016918348E-5	-6.2532317296941044E-6
9.200000000000001	-1.6083735020576672E-5	-6.276884182485595E-6
9.3	-1.615224727774036E-5	-6.188431740172817E-6
9.4	-1.6133032347705138E-5	-5.981288437686878E-6
9.5	-1.6216522151121245E-5	-5.783600461288807E-6
9.600000000000001	-1.6400751011494562E-5	-5.8244771742695635E-6
9.700000000000001	-1.6409298279338374E-5	-5.7471316127615736E-6
9.8	-1.6275853284481676E-5	-5.699190618740906E-6
9.9	-1.62299824025126E-5	-5.748879623998545E-6
10.0	-1.6403792044160278E-5	-5.740605135380603E-6
10.100000000000001	-1.643246422522658E-5	-5.710876683693059E-6
