analysis7
t	x	y
0.0	1.3442703670546173E-6	-5.486445837063571E-6
0.1	1.448405081526777E-6	-5.346524541054146E-6
0.2	1.2864724140829037E-6	-5.1140763382521585E-6
0.30000000000000004	1.3320020897163192E-6	-4.912298156122936E-6
0.4	1.055083342043508E-6	-5.03215314238035E-6
0.5	9.386717802838565E-7	-5.066480270845861E-6
0.6000000000000001	9.878861567722455E-7	-5.118668091819891E-6
0.7000000000000001	9.859516756628538E-7	-5.1194426148072015E-6
0.8	1.3519456369900397E-6	-5.243437081053795E-6
0.9	1.2980638672538996E-6	-5.240685069647865E-6
1.0	1.311557021305784E-6	-5.2633302496441465E-6
1.1	1.4246156004437747E-6	-5.251879446402564E-6
1.2000000000000002	1.6300984135450572E-6	-5.426261739267194E-6
1.3	1.680688575719383E-6	-5.330880904238122E-6
1.4000000000000001	1.7047591517251075E-6	-5.245434494209459E-6
1.5	1.5812270231909946E-6	-4.950247768334988E-6
1.6	1.769429622256549E-6	-4.9501639605845215E-6
1.7000000000000002	1.9124638369473034E-6	-4.9735430036767735E-6
1.8	1.9466651064196716E-6	-5.071193589688299E-6
1.9000000000000001	2.027920848015305E-6	-5.081233429675059E-6
2.0	2.0612052382764195E-6	-5.172314740536494E-6
2.1	2.086258255955121E-6	-4.959687618997994E-6
2.2	1.995296375767451E-6	-4.979927155306096E-6
2.3000000000000003	1.9232051454236876E-6	-5.010231582705128E-6
2.4000000000000004	1.930185115752117E-6	-4.922227992553091E-6
2.5	2.022780722918784E-6	-4.6509026014292715E-6
2.6	1.8540076834074444E-6	-4.35219946367255E-6
2.7	1.7319646572250521E-6	-4.382125549192583E-6
2.8000000000000003	1.726470021726872E-6	-4.384865472247055E-6
2.9000000000000004	1.664538546424276E-6	-4.39520464418099E-6
3.0	1.8058015762212521E-6	-4.661059475579567E-6
3.1	1.8676634734560128E-6	-4.7647865553123E-6
3.2	1.8517533550099934E-6	-4.828947204694591E-6
3.3000000000000003	1.874376714277844E-6	-4.813840773487435E-6
3.4000000000000004	1.6083297771372204E-6	-4.98693333449544E-6
3.5	1.4052794746243215E-6	-5.015626552665069E-6
3.6	1.4347325943999184E-6	-5.013455603362431E-6
