analysis7
t	x	y
0.0	3.360864523615431E-6	-7.256417894992902E-6
0.1	3.477564726165422E-6	-7.381459304698783E-6
0.2	3.4322021145977873E-6	-7.364615495895441E-6
0.30000000000000004	3.3307021879938302E-6	-7.558967341913953E-6
0.4	3.3807877705571387E-6	-7.553102891168052E-6
0.5	3.2443533705829084E-6	-7.5088893021284955E-6
0.6000000000000001	3.1906676955282835E-6	-7.4428147715034065E-6
0.7000000000000001	3.2888055535859332E-6	-7.381005977297334E-6
0.8	3.272112406254469E-6	-7.484478234087766E-6
0.9	3.3525131936047023E-6	-7.711886888070499E-6
1.0	3.384343337134087E-6	-7.799238702955911E-6
1.1	3.276624149475505E-6	-7.972131060792635E-6
1.2000000000000002	3.3283960095407378E-6	-8.212337035304466E-6
1.3	3.3249507073475676E-6	-8.261818411739489E-6
1.4000000000000001	3.2202342634906925E-6	-8.09587452041848E-6
1.5	3.2897868222368627E-6	-7.923574508898535E-6
1.6	3.263878573520121E-6	-7.850320706711013E-6
1.7000000000000002	3.3178086248298583E-6	-7.937621059202793E-6
1.8	3.49964451284634E-6	-8.026545931930583E-6
1.9000000000000001	3.601335406357434E-6	-8.019603282850419E-6
2.0	3.56271969730331E-6	-7.924548941247778E-6
2.1	3.6441153759526892E-6	-7.964020850484391E-6
2.2	3.7722374590244595E-6	-7.93544585187858E-6
2.3000000000000003	3.6999037353905724E-6	-8.003144884129817E-6
2.4000000000000004	3.784475553584016E-6	-7.95623806190209E-6
2.5	3.6680010922887345E-6	-7.93141675107556E-6
2.6	3.5584669465827884E-6	-8.062873042579147E-6
2.7	3.587049123820759E-6	-8.194322198120631E-6
2.8000000000000003	3.6932500153361792E-6	-8.320953325519392E-6
2.9000000000000004	3.743424837277812E-6	-8.352646210987645E-6
3.0	3.6869311982217067E-6	-8.381148838471184E-6
3.1	3.7865247662099248E-6	-8.224442660514365E-6
3.2	3.7480539009690546E-6	-8.128306003622527E-6
3.3000000000000003	3.6836925250210173E-6	-8.079070650826588E-6
3.4000000000000004	3.678005007520651E-6	-8.099709652690525E-6
3.5	3.7498293162682876E-6	-8.090266564370057E-6
3.6	3.8085916481436937E-6	-8.127915083298272E-6
3.7	3.7071076764568793E-6	-8.117146699710556E-6
3.8000000000000003	3.785367312407688E-6	-7.757391290331774E-6
3.9000000000000004	3.872259899649097E-6	-7.649286732877019E-6
4.0	3.894219333361972E-6	-7.803535607903318E-6
4.1000000000000005	3.5862976507421165E-6	-7.899332358445066E-6
4.2	3.5609691536386142E-6	-7.974586246572184E-6
4.3	3.5323504044079357E-6	-7.871812577764074E-6
4.4	3.3610684012491055E-6	-7.922106832939579E-6
4.5	3.4554292146725046E-6	-7.925286063283612E-6
4.6000000000000005	3.482492407666587E-6	-7.883816025644611E-6
4.7	3.5358669097027888E-6	-8.059445575989955E-6
4.800000000000001	3.5591686413679374E-6	-8.308722626008669E-6
4.9	3.547902959190998E-6	-8.40389770563595E-6
5.0	3.5556666431057986E-6	-8.383974317447906E-6
5.1000000000000005	3.6979687451836355E-6	-8.472309963395699E-6
5.2	3.804425905063346E-6	-8.414143873574226E-6
5.300000000000001	3.897937336397288E-6	-8.254724672594108E-6
5.4	3.9614243826749485E-6	-8.131512143037384E-6
5.5	3.700474321111117E-6	-7.957724280427895E-6
5.6000000000000005	3.750793248943355E-6	-7.832366526314367E-6
5.7	3.7244050706035925E-6	-7.961982316221835E-6
5.800000000000001	3.815957367816056E-6	-8.027410527857852E-6
5.9	3.681564182894983E-6	-7.955754501082896E-6
6.0	3.7009775462714845E-6	-7.58137210708458E-6
6.1000000000000005	3.7141307230196405E-6	-7.2591001552482776E-6
6.2	3.5229118441123606E-6	-7.237482409978438E-6
6.300000000000001	3.620075404587836E-6	-7.253785864531002E-6
6.4	3.450744175276085E-6	-7.349990956567347E-6
6.5	3.308087396353754E-6	-7.262204542783995E-6
6.6000000000000005	3.2731376927852885E-6	-7.1200846611940095E-6
6.7	3.468516405410358E-6	-7.1974295089269655E-6
6.800000000000001	3.368593135563389E-6	-7.30687356778413E-6
6.9	3.3814680530987003E-6	-7.2575216836777445E-6
7.0	3.4361142922019155E-6	-7.1404553406687036E-6
7.1000000000000005	3.393829917039855E-6	-7.0914632644191055E-6
7.2	3.441291358689694E-6	-6.760512731787579E-6
7.300000000000001	3.4059594733357824E-6	-6.553790004492423E-6
7.4	3.5631738314160783E-6	-6.413224616978393E-6
7.5	3.4894892005972743E-6	-6.537546856616687E-6
7.6000000000000005	3.6234053198253805E-6	-6.588714312548569E-6
7.7	3.8079852773457805E-6	-6.7062126724674526E-6
7.800000000000001	3.577254113718901E-6	-6.766242161379371E-6
7.9	3.6530647393033554E-6	-6.768201884835828E-6
8.0	3.729246293428812E-6	-6.576453169702162E-6
8.1	3.866217899451256E-6	-6.355634455486963E-6
8.200000000000001	3.859320321390633E-6	-6.226722904307824E-6
8.3	3.881492268675583E-6	-6.212581304868161E-6
8.4	4.013493523286234E-6	-6.151537662009379E-6
8.5	4.114959804719299E-6	-6.09999147221391E-6
8.6	4.188776394589713E-6	-6.259386678193272E-6
8.700000000000001	3.970350891302062E-6	-6.106479007334508E-6
8.8	3.950689252557536E-6	-6.235646273521261E-6
8.9	4.0414845749815514E-6	-6.297492365779642E-6
9.0	4.223332963327689E-6	-6.335902152704225E-6
9.1	4.303100918854724E-6	-6.287049244264214E-6
9.200000000000001	4.29971531956322E-6	-6.2824975004505565E-6
9.3	4.56145337708464E-6	-6.295127881851545E-6
9.4	4.658304370233033E-6	-6.131708576102442E-6
9.5	4.703903570961026E-6	-6.151809781085458E-6
9.600000000000001	4.905482494665581E-6	-5.939695315300018E-6
9.700000000000001	4.870643243907221E-6	-5.936077209011942E-6
