analysis9
t	x	y
0.0	-1.1265746897142937E-5	-7.832688909198407E-6
0.1	-1.1266404985075779E-5	-7.435076337300805E-6
0.2	-1.1299966560851506E-5	-7.3057123895559E-6
0.30000000000000004	-1.1446949850351468E-5	-7.326140760255161E-6
0.4	-1.1705866733215639E-5	-7.461483990636673E-6
0.5	-1.1686004377631215E-5	-7.504819985174983E-6
0.6000000000000001	-1.1464555364404506E-5	-7.492883253152409E-6
0.7000000000000001	-1.1224076657475736E-5	-7.5507483859162136E-6
0.8	-1.1191228988894519E-5	-7.460865287125778E-6
0.9	-1.0999086352225955E-5	-7.524866885328804E-6
1.0	-1.0846124414603481E-5	-7.513558774494767E-6
1.1	-1.0712337052745125E-5	-7.300164485806758E-6
1.2000000000000002	-1.0748379563126236E-5	-7.210570692480503E-6
1.3	-1.0938589523672232E-5	-6.946202341173924E-6
1.4000000000000001	-1.1172442223950304E-5	-6.9325271290951554E-6
1.5	-1.120961435873492E-5	-7.02109993578694E-6
1.6	-1.093376131324614E-5	-7.125267933412033E-6
1.7000000000000002	-1.0718849976873757E-5	-7.200268442169595E-6
1.8	-1.0642875959828345E-5	-6.969905776133982E-6
1.9000000000000001	-1.0772901360009585E-5	-6.98985020408204E-6
2.0	-1.0895761589957768E-5	-7.031874638020593E-6
2.1	-1.0968416563913843E-5	-7.244062223456646E-6
2.2	-1.0989753433749986E-5	-7.241989492704204E-6
2.3000000000000003	-1.0982246157978228E-5	-7.178874174180856E-6
2.4000000000000004	-1.1063261083923299E-5	-7.338377300528084E-6
2.5	-1.1150809912754233E-5	-7.342682624782687E-6
2.6	-1.150954090550754E-5	-7.475659426209057E-6
2.7	-1.1690124780398164E-5	-7.545626994017249E-6
2.8000000000000003	-1.1648372524028539E-5	-7.572603170455729E-6
2.9000000000000004	-1.1554169799853816E-5	-7.787830105577428E-6
3.0	-1.1444274021983755E-5	-7.908739943173173E-6
3.1	-1.1412722068613003E-5	-7.977943236540911E-6
3.2	-1.133033584056902E-5	-7.830002994956304E-6
3.3000000000000003	-1.131663918963995E-5	-7.647487246396716E-6
3.4000000000000004	-1.1547973376536724E-5	-7.554154606175209E-6
3.5	-1.1566910449302508E-5	-7.577081164201965E-6
3.6	-1.1590796724878809E-5	-7.637638857045168E-6
3.7	-1.1506447618197988E-5	-7.65445774638434E-6
3.8000000000000003	-1.1225500012684348E-5	-7.5291818110249706E-6
3.9000000000000004	-1.1127327828661113E-5	-7.448489616236003E-6
4.0	-1.1078796730181332E-5	-7.648999439793707E-6
4.1000000000000005	-1.103608127794704E-5	-7.766456385495388E-6
4.2	-1.1294554426940858E-5	-7.72204411009419E-6
4.3	-1.1266059773026959E-5	-7.707826998739583E-6
4.4	-1.1322279962024433E-5	-7.809373408968032E-6
4.5	-1.1358271166910251E-5	-7.74352101838574E-6
4.6000000000000005	-1.1606455383489703E-5	-7.838778354382068E-6
4.7	-1.1594779366984345E-5	-7.959909234119984E-6
4.800000000000001	-1.157663040045534E-5	-7.977434186620856E-6
4.9	-1.1468055502887577E-5	-8.10274179517214E-6
5.0	-1.1237795252670283E-5	-8.176901044914873E-6
5.1000000000000005	-1.1159708862861075E-5	-8.182150717554753E-6
5.2	-1.1191286247147528E-5	-8.303563430906963E-6
5.300000000000001	-1.1298913686262093E-5	-8.493555892379533E-6
5.4	-1.1440412080090739E-5	-8.683776828224283E-6
5.5	-1.1353889020516991E-5	-8.492195826129386E-6
5.6000000000000005	-1.1168509286749131E-5	-8.284581266252007E-6
5.7	-1.1219401948943742E-5	-8.151968780493087E-6
5.800000000000001	-1.113111540341424E-5	-8.015780626240722E-6
5.9	-1.115607313682243E-5	-8.039861741574673E-6
6.0	-1.1113435386575622E-5	-7.945744532407283E-6
6.1000000000000005	-1.0997209044717561E-5	-7.98082597935726E-6
6.2	-1.098463901164136E-5	-7.983348668613697E-6
6.300000000000001	-1.086814675613374E-5	-8.165752516263306E-6
6.4	-1.081611786632894E-5	-8.408492984626759E-6
6.5	-1.092065587660556E-5	-8.560055793912018E-6
6.6000000000000005	-1.1160877179228554E-5	-8.586195624123294E-6
6.7	-1.1123797628023026E-5	-8.6323906439412E-6
6.800000000000001	-1.1121861490875332E-5	-8.434011580641903E-6
6.9	-1.1232550835511417E-5	-8.56830184876063E-6
7.0	-1.111388269757481E-5	-8.772164582172011E-6
7.1000000000000005	-1.1126813984996365E-5	-8.786442167946558E-6
7.2	-1.08318837602258E-5	-8.603177603659263E-6
7.300000000000001	-1.0895054585399436E-5	-8.512873246956647E-6
7.4	-1.0993916994453713E-5	-8.429120286014896E-6
7.5	-1.0907343332629771E-5	-8.34638089192384E-6
7.6000000000000005	-1.1037925549854568E-5	-8.23916948673291E-6
7.7	-1.112200813194393E-5	-8.290871653867063E-6
7.800000000000001	-1.1125886778503953E-5	-8.325541158070116E-6
7.9	-1.0901424703601622E-5	-8.683036756034683E-6
8.0	-1.1002912935005913E-5	-8.810139100902507E-6
8.1	-1.1060529753202194E-5	-8.892512687120699E-6
8.200000000000001	-1.0989350641463286E-5	-8.991951698190892E-6
8.3	-1.0792055617339707E-5	-9.030648980814834E-6
8.4	-1.062597464766287E-5	-9.115796871104005E-6
8.5	-1.0497295374580377E-5	-9.184248603821955E-6
8.6	-1.053250932162427E-5	-9.234987978874147E-6
8.700000000000001	-1.0391258866023922E-5	-9.387755163509345E-6
8.8	-1.0127953637808057E-5	-9.336862833241758E-6
8.9	-1.0217068888324577E-5	-9.216896459164105E-6
9.0	-1.0359858942743707E-5	-9.192233250887452E-6
9.1	-1.0367279814628944E-5	-9.321875531202315E-6
9.200000000000001	-1.0358540797638311E-5	-9.371625347015763E-6
9.3	-1.0284925988207328E-5	-9.311289123171659E-6
9.4	-1.0238268696035994E-5	-9.166443568518145E-6
9.5	-1.0277244391227602E-5	-9.065444022249607E-6
9.600000000000001	-1.0350679499617625E-5	-9.125127720923794E-6
9.700000000000001	-1.0154862777613084E-5	-9.151813774116846E-6
9.8	-1.0119869006941875E-5	-9.32147749791526E-6
9.9	-9.977686143437223E-6	-9.300756038653017E-6
10.0	-9.722724463668092E-6	-9.128100360022808E-6
10.100000000000001	-1.0009756277413007E-5	-9.038895554603583E-6
10.200000000000001	-1.0125412414318105E-5	-8.834441821695993E-6
10.3	-1.0195591883701637E-5	-8.81234417309616E-6
10.4	-1.0344456286025064E-5	-8.76242903210892E-6
10.5	-1.0366305914328491E-5	-8.795902764704598E-6
10.600000000000001	-1.0603465108622054E-5	-8.997437377225328E-6
10.700000000000001	-1.0744019993795435E-5	-9.068858090895657E-6
10.8	-1.061125481794786E-5	-9.151161730996753E-6
10.9	-1.0599480513615088E-5	-9.098060974236009E-6
11.0	-1.0446564438104493E-5	-9.086210011080941E-6
11.100000000000001	-1.0391660049695987E-5	-9.07975156545863E-6
11.200000000000001	-1.0367184461881002E-5	-8.887995818954374E-6
11.3	-1.0602884853509987E-5	-8.775003152845128E-6
11.4	-1.0792074965562554E-5	-8.801169772645756E-6
11.5	-1.1022164759971675E-5	-8.7588836114784E-6
11.600000000000001	-1.0766110080354972E-5	-8.633968872964446E-6
11.700000000000001	-1.059682574666979E-5	-8.605153603358409E-6
11.8	-1.0400298388742909E-5	-8.6584764267221E-6
11.9	-1.0229649881638168E-5	-8.494811317280689E-6
12.0	-1.0307686049741594E-5	-8.521849707718604E-6
12.100000000000001	-1.0269776221740685E-5	-8.52855245770868E-6
12.200000000000001	-1.0210889556888293E-5	-8.747191902048434E-6
12.3	-1.0228111368391124E-5	-8.971837023520698E-6
12.4	-1.0307493042088183E-5	-9.131380793591515E-6
12.5	-1.0434311603504259E-5	-9.165352278904132E-6
12.600000000000001	-1.0093889106988798E-5	-9.321933113458911E-6
12.700000000000001	-1.0140917624419099E-5	-9.314853088436771E-6
12.8	-1.0182833982113727E-5	-9.18163576336574E-6
12.9	-1.0014087260383099E-5	-8.943667342352432E-6
13.0	-9.873195310722007E-6	-8.816079734701492E-6
13.100000000000001	-1.0002499015287503E-5	-8.776199646733741E-6
13.200000000000001	-1.013495180577676E-5	-9.046039221629296E-6
13.3	-1.0322748472559505E-5	-9.321487299654832E-6
13.4	-1.0263057701587411E-5	-9.445816679924454E-6
13.5	-1.021299730018577E-5	-9.592311338267794E-6
13.600000000000001	-1.0223670538305274E-5	-9.807670433092427E-6
13.700000000000001	-1.0208409611466186E-5	-9.890083868817512E-6
13.8	-1.0261964269376128E-5	-9.632233353697333E-6
13.9	-1.0265051582991463E-5	-9.698755128576193E-6
14.0	-1.0381820583686281E-5	-9.697255864435107E-6
14.100000000000001	-1.0644063768646432E-5	-9.893481310687976E-6
14.200000000000001	-1.0607786653832943E-5	-9.898222840310589E-6
14.3	-1.0504973589919486E-5	-1.0044706833977512E-5
14.4	-1.0301957971573584E-5	-1.0013602534683389E-5
14.5	-1.0249406016916095E-5	-9.849177628355994E-6
14.600000000000001	-1.0018094163463408E-5	-9.842910812754243E-6
14.700000000000001	-9.868296158392231E-6	-9.764307506578195E-6
14.8	-9.888557689757877E-6	-9.684123029586489E-6
14.9	-9.7890787612718E-6	-9.673790630217695E-6
15.0	-9.684596734425095E-6	-9.733373158974508E-6
15.100000000000001	-9.538655328901397E-6	-9.762661500126952E-6
15.200000000000001	-9.4114988351265E-6	-9.787570418848135E-6
15.3	-9.339834314764587E-6	-1.0101590008905004E-5
15.4	-9.263691327958228E-6	-1.0016273462198199E-5
15.5	-9.297432273297977E-6	-9.898575375870537E-6
15.600000000000001	-9.4115849957279E-6	-9.803500873062854E-6
15.700000000000001	-9.319190624476351E-6	-9.695254590319856E-6
