analysis1
t	x	y
0.0	-3.5293182637727915E-6	-5.278079565642187E-6
0.1	-3.6047430823936465E-6	-5.105050667588417E-6
0.2	-3.580215508918216E-6	-5.1027857307875486E-6
0.30000000000000004	-3.6236785005980545E-6	-5.088231760377365E-6
0.4	-3.6238827075264397E-6	-5.05753812953223E-6
0.5	-3.7708868382904998E-6	-4.995465036177571E-6
0.6000000000000001	-3.7611808897341744E-6	-5.058965014357308E-6
0.7000000000000001	-3.6534065734318907E-6	-5.1257931242098585E-6
0.8	-3.7729189128088317E-6	-5.212621059950304E-6
0.9	-3.969617660787075E-6	-5.00022052822145E-6
1.0	-3.886871398221006E-6	-5.014858054806518E-6
1.1	-3.836846157548741E-6	-4.822430827773863E-6
1.2000000000000002	-3.989390933208987E-6	-4.979201239523839E-6
1.3	-4.032665894147641E-6	-4.891572281218424E-6
1.4000000000000001	-3.924912659085579E-6	-4.999959969495813E-6
1.5	-3.882000499644679E-6	-4.875763695481992E-6
1.6	-3.853204267338103E-6	-4.569679866008573E-6
1.7000000000000002	-3.977297426461158E-6	-4.436540411801425E-6
1.8	-3.923717611833823E-6	-4.4390097088865295E-6
1.9000000000000001	-3.93919789502192E-6	-4.340468531035342E-6
2.0	-3.902865523937234E-6	-4.318725310330285E-6
2.1	-3.979439004650412E-6	-4.176714269368846E-6
2.2	-3.989543707144369E-6	-3.996678322831187E-6
2.3000000000000003	-3.9052342516037415E-6	-3.7178570807113126E-6
2.4000000000000004	-3.866881242827686E-6	-3.686179003555866E-6
2.5	-3.88534745180033E-6	-3.570146678700593E-6
2.6	-3.870609656279353E-6	-3.561226851071641E-6
2.7	-3.936765349964561E-6	-3.494617916414824E-6
2.8000000000000003	-3.8188774765062335E-6	-3.4274014625069213E-6
2.9000000000000004	-3.905469957781787E-6	-3.3911296145095705E-6
3.0	-3.956418866881054E-6	-3.294271585144428E-6
3.1	-4.079406941715547E-6	-3.3829212093732446E-6
3.2	-4.1547569923079704E-6	-3.376430200525095E-6
3.3000000000000003	-4.246206812839572E-6	-3.3166496013074852E-6
3.4000000000000004	-4.202463688119312E-6	-3.184933762133745E-6
3.5	-4.3550808949791866E-6	-3.1389261736554177E-6
3.6	-4.315476394476678E-6	-3.2166258621880005E-6
3.7	-4.253473512430493E-6	-3.07153787081684E-6
3.8000000000000003	-4.245350542096229E-6	-2.9699840755181405E-6
3.9000000000000004	-4.2498721775896645E-6	-2.887091477417893E-6
4.0	-4.315072417205501E-6	-2.832539503314943E-6
4.1000000000000005	-4.426988867547527E-6	-3.064752441861493E-6
4.2	-4.4798510537240915E-6	-3.0532396409118975E-6
4.3	-4.564673472081379E-6	-2.8980139764130496E-6
4.4	-4.455515889474833E-6	-2.92243923257144E-6
4.5	-4.405709293638807E-6	-2.9189987623877165E-6
4.6000000000000005	-4.443893772662757E-6	-3.0375407762449084E-6
4.7	-4.41046106326994E-6	-3.1294834241978926E-6
