analysis6
t	x	y
0.0	7.641835273052835E-6	5.650492390331242E-7
0.1	7.646007229522402E-6	5.85929173543068E-7
0.2	7.5407646257011194E-6	5.552653506268445E-7
0.30000000000000004	7.540679328082596E-6	4.769448937895615E-7
0.4	7.326105683506208E-6	3.3823688028626956E-7
0.5	7.2220827700975314E-6	4.083525870042642E-7
0.6000000000000001	7.167500745419109E-6	1.6401909586358308E-7
0.7000000000000001	7.171611434736761E-6	1.7151600790851664E-7
0.8	6.9335697308277105E-6	5.69730012596184E-7
0.9	6.741169088511092E-6	5.75953036562144E-7
1.0	6.6282711093468505E-6	5.996118573312046E-7
1.1	6.679992811724211E-6	6.926552815097716E-7
1.2000000000000002	6.712720707020511E-6	8.039778524359924E-7
1.3	6.817118031959165E-6	1.0270192648978186E-6
1.4000000000000001	6.7491529344260545E-6	1.1572411917839008E-6
1.5	6.717924124334995E-6	1.3948102556275534E-6
1.6	6.606209446288923E-6	1.2825514352075268E-6
1.7000000000000002	6.608388283433077E-6	1.1299745028306533E-6
1.8	6.295419451493443E-6	1.3095058590797262E-6
1.9000000000000001	6.080392665903884E-6	1.3742206492710007E-6
2.0	5.9914727378104765E-6	1.435571290554274E-6
2.1	6.092087732370422E-6	1.5809576910585585E-6
2.2	6.17686338146428E-6	1.6323845470217423E-6
2.3000000000000003	6.086564584666286E-6	1.652834234883861E-6
2.4000000000000004	6.129022765056816E-6	1.837610268790034E-6
2.5	6.076555178150171E-6	1.6557263140750764E-6
2.6	6.095196169103112E-6	1.65194170428555E-6
2.7	6.12077349232095E-6	1.4738985604488168E-6
2.8000000000000003	6.114917974204046E-6	1.474351804898269E-6
2.9000000000000004	6.085565293146786E-6	1.414712048667096E-6
3.0	5.897235736904147E-6	1.4731477758700906E-6
3.1	5.6651701185510625E-6	1.4066715829396027E-6
3.2	5.564841846872435E-6	1.388249646212388E-6
3.3000000000000003	5.480012652369449E-6	1.1325280072831074E-6
3.4000000000000004	5.693316627007004E-6	1.1151639316053089E-6
3.5	5.758586270597859E-6	1.2342600589717415E-6
3.6	5.682320282660247E-6	1.3497106537641105E-6
3.7	5.652537945978269E-6	1.3734121969609936E-6
3.8000000000000003	5.559701545540402E-6	1.4967549323560022E-6
3.9000000000000004	5.499950902200198E-6	1.7415391859570408E-6
4.0	5.412591141663853E-6	1.7242892254261397E-6
4.1000000000000005	5.417272956240597E-6	1.7084904178435602E-6
4.2	5.293176727098753E-6	1.9587625819037624E-6
4.3	5.261836000479268E-6	2.170895011386416E-6
4.4	5.216983459654316E-6	2.11669977835451E-6
4.5	5.261948750700482E-6	2.1177557430855507E-6
4.6000000000000005	5.325689390870515E-6	1.8528318168407713E-6
4.7	5.311852233912812E-6	1.6503918724216442E-6
4.800000000000001	5.323880481360174E-6	1.7007842078659157E-6
4.9	5.340471895706037E-6	1.7069191095170241E-6
5.0	5.413891866441143E-6	1.551443469710836E-6
5.1000000000000005	5.2859133967786236E-6	1.6023604495877283E-6
5.2	5.213913619460107E-6	1.7476806236318518E-6
5.300000000000001	5.047013960394128E-6	1.5505427173910036E-6
5.4	5.100917889578474E-6	1.6399666757792685E-6
5.5	5.120620105282232E-6	1.5355248648588215E-6
5.6000000000000005	5.20080645155223E-6	1.6179908304874628E-6
5.7	5.198583871057947E-6	1.6989582542611815E-6
5.800000000000001	5.1537438456533225E-6	1.4994140628084277E-6
5.9	5.293162234987981E-6	1.526530677780777E-6
6.0	5.2875792881815025E-6	1.4191570511674957E-6
6.1000000000000005	5.1072653934149305E-6	1.1163436181336426E-6
6.2	5.1570207097946156E-6	1.0660863472870675E-6
6.300000000000001	5.1236717718330645E-6	8.72240428034545E-7
6.4	4.948388590338354E-6	8.003405808059747E-7
6.5	5.0240898713710446E-6	6.310849813231882E-7
6.6000000000000005	4.814177465211239E-6	4.958602461309629E-7
6.7	4.799303951314468E-6	5.294304926736957E-7
6.800000000000001	4.912164447263366E-6	3.107580002929808E-7
6.9	4.829301940280738E-6	-1.1147767933642003E-9
7.0	4.805142195648247E-6	3.853889133738537E-8
7.1000000000000005	4.786441995647078E-6	-1.9932028120739446E-7
7.2	4.694737182946867E-6	6.338631071553595E-8
7.300000000000001	4.730639485909651E-6	1.002445256179503E-7
7.4	5.219437303767137E-6	-2.354782411699189E-8
7.5	5.340195092190978E-6	-9.879250579124146E-8
7.6000000000000005	5.200068094491638E-6	-1.6400815980333207E-7
7.7	5.190426523736397E-6	-8.236505764699768E-8
7.800000000000001	5.266309200307421E-6	-2.4400955330655726E-8
7.9	5.314122024128646E-6	1.5363207570068184E-7
8.0	5.465955628922934E-6	3.065200721275821E-8
8.1	5.587270162384379E-6	1.1164110452900166E-7
8.200000000000001	5.730985808345912E-6	1.4671769984566133E-7
8.3	5.800560758079218E-6	2.2618461510951653E-7
8.4	5.928657339303935E-6	3.262730421196993E-7
8.5	6.02587235301087E-6	1.9095586286085116E-7
