analysis2
t	x	y
0.0	1.3353783439490384E-6	-8.427393630573252E-6
0.1	1.2041442399403219E-6	-8.406251423330893E-6
0.2	1.2729296174421786E-6	-8.443983313688775E-6
0.30000000000000004	1.166032065234591E-6	-8.570195610836754E-6
0.4	1.2796277502186138E-6	-8.551767394351616E-6
0.5	1.1904291270405906E-6	-8.466360728062963E-6
0.6000000000000001	1.3163878411891019E-6	-8.585673481163802E-6
0.7000000000000001	1.2287851322380415E-6	-8.743619120613108E-6
0.8	1.0525471878781884E-6	-8.96373242162809E-6
0.9	9.903603382773666E-7	-9.050506123026833E-6
1.0	9.984587302041788E-7	-9.109889816994708E-6
1.1	1.1537794973359963E-6	-9.098561444476224E-6
1.2000000000000002	1.1728723285123438E-6	-9.098910095875418E-6
1.3	9.560353029441777E-7	-9.084044880486415E-6
1.4000000000000001	8.737490610067066E-7	-8.860860831615307E-6
1.5	7.2796016009656E-7	-8.735400788274886E-6
1.6	5.736338053074209E-7	-8.850234073985514E-6
1.7000000000000002	3.9813131955088085E-7	-8.848721765929718E-6
1.8	3.387415224065092E-7	-8.767699224287404E-6
1.9000000000000001	3.5864123737928846E-7	-8.753328335441188E-6
2.0	4.4209351786183703E-7	-8.6523480030175E-6
2.1	4.380787892780717E-7	-8.563477999392752E-6
2.2	2.4537017162938753E-7	-8.408538669020628E-6
2.3000000000000003	1.7140258434067646E-7	-8.467678969579357E-6
2.4000000000000004	-7.59235499250618E-8	-8.492452127184635E-6
2.5	3.109820759520705E-8	-8.499369840311799E-6
2.6	3.529279849562116E-7	-8.562456417952556E-6
2.7	4.02206602300779E-7	-8.919304317488039E-6
2.8000000000000003	6.039011101114766E-7	-9.273267516414075E-6
2.9000000000000004	7.413309791305894E-7	-9.260092069813554E-6
3.0	7.047360962814613E-7	-9.161875700614537E-6
3.1	8.630466629474946E-7	-9.195964361300412E-6
3.2	8.080137430431039E-7	-9.198259614507554E-6
3.3000000000000003	9.634455179750414E-7	-9.327667024262715E-6
3.4000000000000004	1.0811175466110204E-6	-9.246222765062065E-6
3.5	1.0565321181672287E-6	-9.199593802141238E-6
3.6	1.0383847507392159E-6	-9.186189984180504E-6
3.7	8.926069954825477E-7	-9.184268113349453E-6
3.8000000000000003	9.044199926590017E-7	-9.114245239483737E-6
3.9000000000000004	1.0357457833586454E-6	-9.119401155274206E-6
