analysis10
t	x	y
0.0	2.9591907601457912E-5	8.225849687608325E-6
0.1	2.9293060265453027E-5	8.286283005310838E-6
0.2	2.9245740563560374E-5	8.209598644103072E-6
0.30000000000000004	2.9083090458264332E-5	8.236388252864456E-6
0.4	2.9339304733256497E-5	8.204456607788371E-6
0.5	2.9464636157598626E-5	8.188453579936055E-6
0.6000000000000001	2.9419933492750158E-5	8.304335812376073E-6
0.7000000000000001	2.9390703296938653E-5	8.360451987638443E-6
0.8	2.925147182153455E-5	8.47014194129355E-6
0.9	2.90617009369853E-5	8.409845654690991E-6
1.0	2.8958282747315087E-5	8.1769601117983E-6
1.1	2.8831648591188802E-5	8.29470494961741E-6
1.2000000000000002	2.8979984876043893E-5	8.56563563680679E-6
1.3	2.8764158286693463E-5	8.818082440200644E-6
1.4000000000000001	2.8716197101954503E-5	8.757373576605354E-6
1.5	2.8885126599669792E-5	8.873828804886014E-6
1.6	2.9000405410193934E-5	8.72422757414516E-6
1.7000000000000002	2.907570762346973E-5	8.759197992222391E-6
1.8	2.901531637462081E-5	8.722598761042279E-6
1.9000000000000001	2.905075833902994E-5	8.691470064719956E-6
2.0	2.897166034522907E-5	8.525943248018935E-6
2.1	2.903824528879112E-5	8.367515266716718E-6
2.2	2.925848807540723E-5	8.437041919541047E-6
2.3000000000000003	2.9253472697247927E-5	8.682620848137944E-6
2.4000000000000004	2.9171628607569876E-5	8.730921852119162E-6
2.5	2.927391419653783E-5	9.066346285517226E-6
2.6	2.9163650709128397E-5	9.06906284168114E-6
2.7	2.8929549112998304E-5	9.201820034629304E-6
2.8000000000000003	2.875258830225586E-5	8.993420462472233E-6
2.9000000000000004	2.874416405963781E-5	8.933284147894681E-6
3.0	2.8679132417059964E-5	8.963526900943394E-6
3.1	2.8581935448463045E-5	8.926261094121667E-6
3.2	2.835031961762153E-5	8.906418541628133E-6
3.3000000000000003	2.8182220293632256E-5	8.790170590702214E-6
3.4000000000000004	2.8206047207265373E-5	8.935513434706113E-6
3.5	2.8213939941923003E-5	8.803903101475737E-6
3.6	2.794772789115481E-5	8.816061733695387E-6
3.7	2.766675153550166E-5	8.624521320398557E-6
3.8000000000000003	2.7658589002899343E-5	8.60360668068438E-6
3.9000000000000004	2.7801458141892554E-5	8.510487101746347E-6
4.0	2.778965352066179E-5	8.280757023049155E-6
4.1000000000000005	2.7944853686561758E-5	8.236014447011072E-6
