analysis5
t	x	y
0.0	1.846403575441636E-6	3.4027961180913783E-6
0.1	1.797627708659475E-6	3.3239989702910457E-6
0.2	1.5571778994556026E-6	3.380624484125264E-6
0.30000000000000004	1.7034656248234885E-6	3.4832048122662276E-6
0.4	1.6550423896176375E-6	3.641055444374665E-6
0.5	1.6616425191763896E-6	3.6546348832973112E-6
0.6000000000000001	1.6997313460637858E-6	3.428767027529963E-6
0.7000000000000001	1.6929118757773242E-6	3.4228325217620986E-6
0.8	1.7430490128552369E-6	3.181440033610097E-6
0.9	1.7377754416377005E-6	3.1882083968493316E-6
1.0	1.6274338042078298E-6	3.2180339834614293E-6
1.1	1.8203179830256184E-6	3.28517323433303E-6
1.2000000000000002	2.113333629484782E-6	3.069402456799973E-6
1.3	2.1461812510850258E-6	2.890247976198848E-6
1.4000000000000001	1.9158775221972928E-6	2.9462053668791305E-6
1.5	1.865197733170742E-6	2.863497747664828E-6
1.6	1.8180477836099904E-6	2.79969183846393E-6
1.7000000000000002	1.7622621818204242E-6	2.655809211002657E-6
1.8	1.6527168658507895E-6	2.5148285008345846E-6
1.9000000000000001	1.7315210619899633E-6	2.4184120801894086E-6
2.0	1.5505227517604076E-6	2.1436706068202945E-6
2.1	1.3825926060037462E-6	2.136326182555942E-6
2.2	1.2230286056704633E-6	2.4163543335719256E-6
2.3000000000000003	1.0902682651604229E-6	2.3889801951095592E-6
2.4000000000000004	1.0547218275689562E-6	2.2041123528601913E-6
2.5	1.1552187558121216E-6	2.2272083840945233E-6
2.6	1.1459138206923445E-6	2.2092083291368856E-6
2.7	1.1166835885549032E-6	2.3775038470311723E-6
2.8000000000000003	1.1146036329756658E-6	2.3820915516240854E-6
2.9000000000000004	9.821021198639618E-7	2.084300735442831E-6
3.0	7.652140970388615E-7	1.8608485035822008E-6
3.1	6.738152615169175E-7	1.8069839167812095E-6
3.2	6.61868707432587E-7	1.75916143350132E-6
3.3000000000000003	3.9241642246486217E-7	1.9543251101383365E-6
3.4000000000000004	3.481917599785532E-7	1.9504963866563205E-6
3.5	7.181973171822828E-7	1.8859270838321066E-6
3.6	7.247587914769121E-7	1.927290632827609E-6
3.7	9.015935116359327E-7	1.943187759119455E-6
3.8000000000000003	1.1597099304366356E-6	1.9936682931418265E-6
3.9000000000000004	1.008946673977769E-6	1.996234947701213E-6
4.0	9.497738332286769E-7	1.8826218685649097E-6
4.1000000000000005	8.407603315184475E-7	2.0521109022010646E-6
4.2	6.391149313188075E-7	2.139428889904285E-6
4.3	7.060398179742315E-7	1.9979672973353713E-6
4.4	7.727002299435465E-7	2.1027880606422974E-6
4.5	6.211683594945582E-7	1.9790308334563894E-6
4.6000000000000005	6.066659667727635E-7	1.9610353029806896E-6
4.7	7.270410917826543E-7	2.106781884690568E-6
4.800000000000001	7.471447739111124E-7	2.302399986555849E-6
4.9	8.362183207126538E-7	2.2076976811334886E-6
5.0	7.662012870083954E-7	2.0933349769698974E-6
5.1000000000000005	8.426964309044037E-7	2.1710345537268334E-6
5.2	7.92962713579498E-7	2.4140659230090366E-6
5.300000000000001	7.867532188730379E-7	2.5659396961559407E-6
5.4	5.644350292183608E-7	2.6059086817848154E-6
5.5	4.6201388805860067E-7	2.572651989657086E-6
5.6000000000000005	1.713059005543807E-7	2.8325178171384375E-6
5.7	2.0349586427272266E-7	2.9444972625137017E-6
5.800000000000001	2.050388967093827E-7	2.8941590104211087E-6
5.9	3.6720804937882313E-7	2.8584936287631657E-6
6.0	3.08227601720617E-7	2.8540573179361573E-6
6.1000000000000005	3.0633928676915794E-7	2.8358896039590123E-6
6.2	2.698028016723619E-7	2.9763632986251955E-6
6.300000000000001	2.930506299195535E-7	3.214442548422716E-6
6.4	1.8729820475531933E-7	3.2430321669339547E-6
6.5	2.487005338162873E-7	3.2026849571169695E-6
6.6000000000000005	2.9747024903480806E-7	3.142128014279781E-6
6.7	2.609769501918133E-7	3.134761244644551E-6
6.800000000000001	2.2214429705349185E-7	3.2969136579394464E-6
