analysis6
t	x	y
0.0	-2.1889040814827633E-5	1.6293004648845553E-5
0.1	-2.1732445100922795E-5	1.6224812860379893E-5
0.2	-2.187829059862811E-5	1.6238926889602508E-5
0.30000000000000004	-2.196351206060388E-5	1.622064162945439E-5
0.4	-2.18144004792722E-5	1.6272770645378044E-5
0.5	-2.1786936115533917E-5	1.6206429101829194E-5
0.6000000000000001	-2.1614130733046377E-5	1.6177382851722792E-5
0.7000000000000001	-2.1430403407769127E-5	1.6182138336599444E-5
0.8	-2.1611836830344027E-5	1.626332552535436E-5
0.9	-2.1674091755886393E-5	1.6447515856289756E-5
1.0	-2.1618307692957534E-5	1.6583130656501735E-5
1.1	-2.1622054667116615E-5	1.651704899462244E-5
1.2000000000000002	-2.163163994438818E-5	1.6357274778813404E-5
1.3	-2.1548201232479916E-5	1.641536007732312E-5
1.4000000000000001	-2.145842142601306E-5	1.6520894964596587E-5
1.5	-2.1380261566606816E-5	1.6671884614319347E-5
1.6	-2.134540311258887E-5	1.6743553115219776E-5
1.7000000000000002	-2.1402510794885307E-5	1.6619390120896096E-5
1.8	-2.1404322898953825E-5	1.668761418546233E-5
1.9000000000000001	-2.1378019025288402E-5	1.6570604176795547E-5
2.0	-2.109537060284385E-5	1.653586840314657E-5
2.1	-2.110167157447729E-5	1.6592222764845405E-5
2.2	-2.1070981063489E-5	1.6688475546164418E-5
2.3000000000000003	-2.1265803737610674E-5	1.6548669881669214E-5
2.4000000000000004	-2.1435851384247364E-5	1.6486884779894398E-5
2.5	-2.1414183247593025E-5	1.6604503687944295E-5
2.6	-2.136559800616164E-5	1.6789880812572867E-5
2.7	-2.122529430685079E-5	1.676516586755859E-5
2.8000000000000003	-2.1295925748464572E-5	1.6858239888633555E-5
2.9000000000000004	-2.1375058864425193E-5	1.6931068711160874E-5
3.0	-2.1375496850395663E-5	1.6952982163694327E-5
3.1	-2.151232044874548E-5	1.6861604058362243E-5
3.2	-2.1713109996995718E-5	1.6912658170961322E-5
